,close,date,high,low,open,quoteVolume,volume,weightedAverage,True Date,Year,MA10,MA20,EMA10,EMA20,EMA Go Long or Short,EMA entry and exit
5572,508.218,1464487200,522.0,505.4,512.0,43.22817316,22275.86490939,515.30895897,2016-05-29 02:00:00,2016,498.69649904700026,487.88187140299914,498.7085193042398,489.68000377400614,LONG,True
5573,505.0,1464494400,517.93159553,498.25870646,510.1884751,30.76891708,15653.44317761,508.74208984,2016-05-29 04:00:00,2016,499.88649904600027,489.43187140299915,499.8524248852871,491.13905103362464,LONG,True
5574,511.00000004,1464501600,519.9931,504.986,509.68999998,29.14238858,14958.6778014,513.29621662,2016-05-29 06:00:00,2016,501.9870990500002,491.38187140549917,501.8792567315985,493.03056998661276,LONG,True
5575,510.54413171,1464508800,513.24400001,509.55,513.0,19.65040956,10065.965489,512.25219801,2016-05-29 08:00:00,2016,503.4519131760003,493.40907799099915,503.4546885458533,494.69852824598297,LONG,True
5576,517.81,1464516000,523.799,509.55,510.28899999,27.51270611,14241.2056435,517.62286074,2016-05-29 10:00:00,2016,505.73291317600035,495.6723279909991,506.06474517387994,496.8996207939847,LONG,True
5577,520.25,1464523200,525.0,516.53500001,517.8111,58.41775922,30552.21029743,522.99524503,2016-05-29 12:00:00,2016,508.13291317500034,498.03482799099913,508.6438824149927,499.12346643265283,LONG,True
5578,518.0,1464530400,528.00000001,516.076,523.9999,81.74555719,42778.11045384,523.30807843,2016-05-29 14:00:00,2016,510.43291317500035,500.9348279884991,510.3449947031758,500.9212315343049,LONG,True
5579,520.86000042,1464537600,527.0,516.51000001,518.0,25.41359975,13259.28632248,521.73979494,2016-05-29 16:00:00,2016,511.2679132170003,503.29282800949903,512.2568139244165,502.8201619043711,LONG,True
5580,543.74000001,1464544800,550.0,521.47000001,521.47000001,88.16939326,47498.2908544,538.71631751,2016-05-29 18:00:00,2016,516.7419132180003,506.0983276984991,517.9810295763408,506.7172893430024,LONG,True
5581,527.5100001,1464552000,551.00000005,520.0,544.46481151,98.25766923,52698.75857349,536.33226786,2016-05-29 20:00:00,2016,518.2932132280002,507.7339561374991,519.7135696715516,508.6975475103355,LONG,True
5582,525.20000331,1464559200,529.84374882,518.0,527.5100001,70.55629503,36762.36299868,521.03590449,2016-05-29 22:00:00,2016,519.9914135590003,509.34395630299906,520.7111030603603,510.26920996744644,LONG,True
5583,528.19999999,1464566400,529.84375,524.0,529.8419999,10.27765899,5417.60281523,527.12420411,2016-05-30 00:00:00,2016,522.3114135580003,511.09895630199907,522.0727206839312,511.9769042553086,LONG,True
5584,524.0,1464573600,535.0,522.03705592,528.2,35.0182699,18499.70124667,528.28712839,2016-05-30 02:00:00,2016,523.6114135540004,512.7992563019991,522.4231351050346,513.1219609928983,LONG,True
5585,530.0000001,1464580800,533.87999998,522.0149885,527.5102572,13.71523187,7282.33929893,530.9672755,2016-05-30 04:00:00,2016,525.5570003930003,514.5044567844991,523.8007469223011,514.7293932888127,LONG,True
5586,530.0,1464588000,533.40275128,524.0,529.35361211,20.53996077,10891.52783528,530.26040104,2016-05-30 06:00:00,2016,526.7760003930003,516.2544567844991,524.9278838455191,516.1837367851163,LONG,True
5587,531.63320188,1464595200,535.0,529.2115006,530.0,22.31235667,11866.63132727,531.841235,2016-05-30 08:00:00,2016,527.9143205810003,518.0236168779991,526.147032579061,517.6551144132004,LONG,True
5588,540.0,1464602400,542.43419978,532.35320894,533.506,25.69085664,13759.04053526,535.56176534,2016-05-30 10:00:00,2016,530.1143205810004,520.2736168779991,528.6657539283226,519.7831987548003,LONG,True
5589,536.00100004,1464609600,540.25000001,536.001,537.71000001,9.13659,4922.74471139,538.79452962,2016-05-30 12:00:00,2016,531.6284205430004,521.448166879999,529.9994350395366,521.3277512581526,LONG,True
5590,524.0800052,1464616800,540.2,524.00000001,536.00100004,118.49162671,62552.1349114,527.9034194,2016-05-30 14:00:00,2016,529.6624210620004,523.202167139999,528.9231750687118,521.5898706811857,LONG,True
5591,538.99999999,1464624000,539.95,524.10000001,524.25,24.29069276,13033.22901419,536.55238008,2016-05-30 16:00:00,2016,530.8114210510004,524.552317139499,530.7553250544005,523.2479782344062,LONG,True
5592,536.61525184,1464631200,539.0,535.99575995,539.0,8.92961069,4798.24910314,537.34135448,2016-05-30 18:00:00,2016,531.9529459040003,525.972179731499,531.8207662881458,524.5210519111295,LONG,True
5593,536.22004622,1464638400,538.50000001,531.0,536.61525194,23.63733351,12655.84460074,535.4176094,2016-05-30 20:00:00,2016,532.7549505270003,527.5331820424989,532.6206353666647,525.6352418453076,LONG,True
5594,534.5,1464645600,539.0,531.001,533.001,15.85380695,8483.64250037,535.11705593,2016-05-30 22:00:00,2016,533.8049505270003,528.708182040499,532.9623380272711,526.4795045267069,LONG,True
5595,534.0,1464652800,537.99999999,531.001,537.99999998,10.80540224,5781.4577087,535.05252097,2016-05-31 00:00:00,2016,534.2049505170004,529.880975454999,533.1510038404945,527.1957421908301,LONG,True
5596,536.999999,1464660000,537.0,531.011,532.41182681,4.28154784,2293.7141562,535.72078181,2016-05-31 02:00:00,2016,534.9049504170004,530.840475404999,533.8508211422227,528.1294809345605,LONG,True
5597,536.310675,1464667200,538.0,535.75612678,536.999999,3.13668541,1684.98168181,537.18542396,2016-05-31 04:00:00,2016,535.3726977290003,531.643509154999,534.2980672981822,528.9086422741262,LONG,True
5598,538.99,1464674400,538.99,532.21037752,537.99999994,17.47030792,9358.0179527,535.65271977,2016-05-31 06:00:00,2016,535.2716977290003,532.693009154999,535.15114597124,529.8687715813523,LONG,True
5599,546.18350749,1464681600,549.0,536.8,538.99,31.43446313,17060.13098512,542.72060936,2016-05-31 08:00:00,2016,536.2899484740003,533.959184508499,537.1570298837419,531.4225559536045,LONG,True
5600,543.1544995,1464688800,546.18350749,535.001,545.99999996,16.77776207,9036.00602502,538.57039975,2016-05-31 10:00:00,2016,538.1973979040004,533.929909482999,538.2474789048797,532.5398839104041,LONG,True
5601,538.09681659,1464696000,545.89999999,535.1,543.0,39.78025032,21460.48149116,539.47577801,2016-05-31 12:00:00,2016,538.1070795640004,534.459250307499,538.2200857567198,533.0691155941752,LONG,True
5602,522.42,1464703200,543.0,510.50000001,538.09681659,169.99943642,89378.14855698,525.75555801,2016-05-31 14:00:00,2016,536.6875543800004,534.320250141999,535.3473428918617,532.0549141090156,LONG,True
5603,525.1,1464710400,533.0,516.257,522.42,40.22984539,21199.96629312,526.97111031,2016-05-31 16:00:00,2016,535.5755497580004,534.1652501424991,533.4841896387959,531.3925413367284,LONG,True
5604,521.8,1464717600,531.08964934,521.8,528.75876316,42.88515163,22541.67686327,525.62894163,2016-05-31 18:00:00,2016,534.3055497580004,534.0552501424991,531.3597915226512,530.4789659713257,LONG,True
5605,525.63353029,1464724800,527.39144867,519.59919796,521.8,38.83170248,20300.86831543,522.79109642,2016-05-31 20:00:00,2016,533.4689027870004,533.8369266519991,530.3186531167146,530.0174959064375,LONG,True
5606,529.99999,1464732000,531.0,523.33,525.77915323,13.55245987,7131.38484364,526.20593693,2016-05-31 22:00:00,2016,532.7689018870004,533.836926151999,530.260714368221,530.015828677253,LONG,True
5607,527.39145405,1464739200,529.9999999,525.55202191,529.9999999,12.64131063,6665.97589853,527.31683396,2016-06-01 00:00:00,2016,531.8769797920005,533.6248387604991,529.739030673999,529.7658882365622,SHORT,False
5608,524.99999941,1464746400,529.2373187,517.28,526.06365235,16.79466,8782.5184105,522.93517168,2016-06-01 02:00:00,2016,530.4779797330004,532.874838730999,528.8773886259992,529.3119940626038,SHORT,True
5609,526.0,1464753600,528.0,519.91300005,524.99999941,35.57258893,18664.9191726,524.69948727,2016-06-01 04:00:00,2016,528.4596289840005,532.3747887289991,528.3542270576356,528.9965660566415,SHORT,True
5610,529.92,1464760800,529.92,521.02,525.0,60.71932808,32071.38406639,528.19069447,2016-06-01 06:00:00,2016,527.1361790340004,532.6667884689991,528.6389130471564,529.0845121464852,SHORT,True
5611,529.037,1464768000,530.0,522.142,529.92,31.60980954,16652.94867148,526.82850399,2016-06-01 08:00:00,2016,526.2301973750004,532.1686384694992,528.711292493128,529.0799871801532,SHORT,True
5612,531.0,1464775200,531.0000001,527.00000715,529.59999999,92.34422479,48687.98465801,527.24450033,2016-06-01 10:00:00,2016,527.0881973750004,531.8878758774993,529.1274211307411,529.2628455439482,SHORT,True
5613,538.0,1464782400,541.99999999,530.65200001,531.0,60.00148134,32277.91530193,537.95197353,2016-06-01 12:00:00,2016,528.3781973750004,531.9768735664992,530.7406172887881,530.0949554921435,LONG,False
5614,536.8724,1464789600,540.0,533.0,539.33400001,18.02617421,9653.38569947,535.52049297,2016-06-01 14:00:00,2016,529.8854373750004,532.0954935664993,531.8554868726449,530.7404263976537,LONG,True
5615,534.1000002,1464796800,536.8725,530.1,536.8599988,8.07282235,4298.55740856,532.47268702,2016-06-01 16:00:00,2016,530.7320843660004,532.1004935764993,532.2635802048912,531.060385807401,LONG,True
5616,533.601,1464804000,537.34,533.20000565,535.99999999,20.56134807,11011.94632583,535.56538648,2016-06-01 18:00:00,2016,531.0921853660004,531.9305436264992,532.5067474403655,531.302349063839,LONG,True
5617,533.1275,1464811200,534.49999999,530.959595,534.0,19.73474537,10502.87232527,532.20206941,2016-06-01 20:00:00,2016,531.6657899610004,531.7713848764993,532.6196115421172,531.476172962521,LONG,True
5618,535.5,1464818400,535.5,532.0,532.0,8.27805593,4424.57672977,534.49466483,2016-06-01 22:00:00,2016,532.7157900200004,531.5968848764993,533.1433185344596,531.859394585138,LONG,True
5619,532.9000002,1464825600,535.5,532.9000002,534.4530179,1.22860857,655.71523219,533.70556595,2016-06-02 00:00:00,2016,533.4057900400005,530.9327095119992,533.0990788372851,531.9584998817916,LONG,True
5620,535.5,1464832800,535.5,533.1275,533.1275,24.12939097,12865.50784873,533.1882543,2016-06-02 02:00:00,2016,533.9637900400005,530.5499845369992,533.5356099577787,532.2957856073352,LONG,True
5621,535.20000556,1464840000,536.8,533.13,535.5,22.62893891,12117.64855508,535.49344948,2016-06-02 04:00:00,2016,534.5800905960004,530.4051439854992,533.8382273400007,532.5723779837796,LONG,True
5622,536.0,1464847200,536.9,532.8300001,536.8,7.71309784,4132.77343669,535.81239631,2016-06-02 06:00:00,2016,535.0800905960004,531.0841439854992,534.231276914546,532.8988181758006,LONG,True
5623,534.4400001,1464854400,536.00000547,532.83,536.00000547,1.54631234,828.22615237,535.61375082,2016-06-02 08:00:00,2016,534.7240906060005,531.5511439904992,534.2692265846285,533.0455974066767,LONG,True
5624,532.7,1464861600,536.00000547,531.78309789,536.00000547,13.21078083,7041.45138723,533.00796356,2016-06-02 10:00:00,2016,534.3068506060005,532.0961439904993,533.9839126601506,533.0126833679456,LONG,True
5625,534.9,1464868800,534.9,532.7100011,532.7100011,10.11134119,5400.079616,534.06165557,2016-06-02 12:00:00,2016,534.3868505860004,532.5594674759992,534.1504739946687,533.1924278090936,LONG,True
5626,534.9,1464876000,534.9,532.80000001,534.5,7.17371382,3833.09120862,534.32452211,2016-06-02 14:00:00,2016,534.5167505860004,532.8044679759992,534.2867514501835,533.355053732037,LONG,True
5627,533.33,1464883200,539.39931808,533.33,534.9,27.95557714,14988.72585092,536.16227545,2016-06-02 16:00:00,2016,534.5370005860004,533.1013952734991,534.1127966410592,533.3526676623193,LONG,True
5628,536.87249998,1464890400,538.69999994,534.000005,535.5,2.10009227,1125.49866234,535.9281963,2016-06-02 18:00:00,2016,534.6742505840004,533.6950203019991,534.6145608845029,533.6878897878127,LONG,True
5629,534.27178669,1464897600,538.76,534.055,534.055,4.11725242,2210.58928537,536.90885568,2016-06-02 20:00:00,2016,534.8114292330004,534.1086096364991,534.5522383036841,533.7434990165924,LONG,True
5630,536.8725,1464904800,539.83129126,536.01000001,536.01000001,18.78500832,10119.43902748,538.69760689,2016-06-02 22:00:00,2016,534.9486792330005,534.4562346364991,534.9741040666506,534.0414991102502,LONG,True
5631,537.0,1464912000,537.0,534.52000018,537.0,8.51767881,4571.68339918,536.72878505,2016-06-03 00:00:00,2016,535.1286786770004,534.854384636499,535.342448781805,534.3232610997503,LONG,True
5632,537.0,1464919200,537.0,534.52001804,537.0,3.49135019,1874.5982962,536.92645944,2016-06-03 02:00:00,2016,535.2286786770004,535.1543846364991,535.6438217305678,534.5781886140599,LONG,True
5633,538.7,1464926400,538.77,535.50000431,538.76999999,7.61154985,4087.56900605,537.02190573,2016-06-03 04:00:00,2016,535.6546786670003,535.1893846364991,536.1994905068283,534.9707420793875,LONG,True
5634,537.99999,1464933600,539.52002058,536.8659231,538.7,7.69926654,4150.09498386,539.02471908,2016-06-03 06:00:00,2016,536.1846776670004,535.2457641364991,536.5268540510413,535.2592418813506,LONG,True
5635,556.38164396,1464940800,556.38164399,537.99999,537.99999,136.43024008,74793.75965783,548.21980533,2016-06-03 08:00:00,2016,538.3328420630005,536.3598463244991,540.1368158526701,537.2708992221744,LONG,True
5636,551.35,1464948000,555.94999999,547.323,554.20000001,53.93796101,29708.29541153,550.7864008,2016-06-03 10:00:00,2016,539.9778420630006,537.2472963244991,542.1755766067301,538.6117659629198,LONG,True
5637,553.0,1464955200,556.0,548.34,551.35,22.74271303,12560.44389347,552.28432407,2016-06-03 12:00:00,2016,541.9448420630006,538.240921324499,544.1436535873247,539.9820739664513,LONG,True
5638,564.99999989,1464962400,565.988871,553.0,553.0,45.23847651,25306.25792081,559.39677622,2016-06-03 14:00:00,2016,544.7575920540006,539.7159213189991,547.9357165514474,542.3647335782179,LONG,True
5639,565.0,1464969600,575.19431809,563.40800001,564.89999999,95.74250226,54653.65857867,570.8400897,2016-06-03 16:00:00,2016,547.8304133850006,541.3209213089991,551.0383135420933,544.5204732374352,LONG,True
5640,567.49999999,1464976800,570.0,562.40047455,565.0,61.46017302,34785.19874355,565.97951216,2016-06-03 18:00:00,2016,550.8931633840006,542.920921308499,554.0313474417128,546.7089995948223,LONG,True
5641,570.59365178,1464984000,579.0,565.00000001,567.49999999,55.94337204,32078.4055464,573.40850893,2016-06-03 20:00:00,2016,554.2525285620006,544.690603619499,557.0426755032196,548.9837283743631,LONG,True
5642,565.06714367,1464991200,572.99999999,565.0,570.59365178,20.12566737,11422.11624513,567.53975086,2016-06-03 22:00:00,2016,557.0592429290006,546.143960802999,558.5016697153615,550.5154822120428,LONG,True
5643,571.40799991,1464998400,571.99999999,565.11710036,565.1171004,6.52148774,3716.97539484,569.95819712,2016-06-04 00:00:00,2016,560.3300429200006,547.9923607934991,560.8482752052957,552.5052458023245,LONG,True
5644,570.48187247,1465005600,571.99999998,569.0,571.99999998,4.29050154,2447.79443538,570.5147551,2016-06-04 02:00:00,2016,563.5782311670005,549.881454416999,562.5998383443329,554.2173054849602,LONG,True
5645,572.75000005,1465012800,573.0,570.48187247,570.48187247,8.21352407,4697.90605463,571.97203229,2016-06-04 04:00:00,2016,565.2150667760004,551.773954419499,564.4453222908178,555.9823240149641,LONG,True
5646,585.0,1465020000,585.0,571.87175501,571.87175501,49.1514843,28571.29349389,581.29055308,2016-06-04 06:00:00,2016,568.5800667760004,554.2789544194991,568.18253641976,558.7459122040152,LONG,True
5647,589.99999999,1465027200,592.17,581.0,585.0,68.21115667,40154.21919118,588.67524245,2016-06-04 08:00:00,2016,572.2800667750005,557.112454418999,572.1493479779855,561.7224919931566,LONG,True
5648,575.51200101,1465034400,589.99999999,571.0,589.99999999,41.22711306,23899.77146138,579.71004243,2016-06-04 10:00:00,2016,573.3312668870004,559.044429470499,572.7607394383517,563.0357785661894,LONG,True
5649,576.000001,1465041600,582.149533,575.51200101,575.51200101,11.85284991,6830.66526995,576.2888522,2016-06-04 12:00:00,2016,574.4312669870004,561.130840185999,573.3496960859242,564.2704664170285,LONG,True
5650,580.79236499,1465048800,581.90000097,576.000001,576.000001,17.4512463,10082.42621856,577.74820464,2016-06-04 14:00:00,2016,575.7605034870005,563.3268334354991,574.7029086139379,565.8439805668353,LONG,True
5651,569.89,1465056000,580.79236499,560.74494561,580.79236499,150.42407037,85820.0141239,570.52048859,2016-06-04 16:00:00,2016,575.6901383090005,564.971333435499,573.8278343204946,566.2293157509463,LONG,True
5652,574.0,1465063200,589.49,560.00000003,565.01,71.39181254,40758.56528331,570.91372011,2016-06-04 18:00:00,2016,576.5834239420004,566.821333435499,573.8591371713137,566.9693809175228,LONG,True
5653,575.41347497,1465070400,575.41347497,568.1000572,574.0,24.78208733,14136.07371063,570.41497442,2016-06-04 20:00:00,2016,576.9839714480004,568.657007183999,574.1417440438022,567.773580351092,LONG,True
5654,574.49999999,1465077600,575.0,568.53233832,572.5,3.52943387,2020.74325279,572.54033571,2016-06-04 22:00:00,2016,577.3857842000004,570.482007683499,574.2068814885655,568.4141917452738,LONG,True
5655,579.5,1465084800,581.06431539,573.0,573.0,7.67301971,4422.43531985,576.36178284,2016-06-05 00:00:00,2016,578.0607841950003,571.637925485499,575.1692666724626,569.4699830076287,LONG,True
5656,579.99999999,1465092000,583.5,577.0,579.55000001,5.74303231,3316.30436397,577.44832084,2016-06-05 02:00:00,2016,577.5607841940003,573.070425484999,576.0475818211058,570.4728417678546,LONG,True
5657,577.00000578,1465099200,582.98999999,577.00000578,578.0,5.37879827,3119.22053553,579.91030318,2016-06-05 04:00:00,2016,576.2607847730003,574.270425773999,576.2207498136321,571.094476435678,LONG,True
5658,579.0,1465106400,580.94875291,574.00000003,577.00000578,3.32154914,1923.9648785,579.23721655,2016-06-05 06:00:00,2016,576.6095846720003,574.970425779499,576.7260680293354,571.8473834418039,LONG,True
5659,580.74,1465113600,580.74,576.670005,580.0,5.99023023,3468.19825471,578.97578582,2016-06-05 08:00:00,2016,577.0835845720003,575.7574257794989,577.4558738421835,572.6942993044893,LONG,True
5660,576.0,1465120800,580.70999981,575.36,576.71000001,2.38373848,1375.64430642,577.09531392,2016-06-05 10:00:00,2016,576.6043480730002,576.182425779999,577.1911695072409,573.009127942157,LONG,True
5661,579.39,1465128000,583.49999981,575.05,579.99997566,35.99003572,20871.4933416,579.92421858,2016-06-05 12:00:00,2016,577.5543480730003,576.6222431909989,577.5909568695607,573.6168300429039,LONG,True
5662,578.877,1465135200,579.39,575.05000001,575.07,5.58629949,3225.22894651,577.34622934,2016-06-05 14:00:00,2016,578.0420480730003,577.312736007499,577.824782893277,574.1177986102464,LONG,True
5663,577.11442786,1465142400,581.9513,576.02,578.877,8.76728747,5077.66984663,579.1608709,2016-06-05 16:00:00,2016,578.2121433620003,577.598057404999,577.6956274326811,574.4031918721278,LONG,True
5664,576.02,1465149600,582.49999998,576.02,577.49999998,5.89756121,3412.64682174,578.65390459,2016-06-05 18:00:00,2016,578.3641433630003,577.8749637814991,577.3909678994663,574.5571735985917,LONG,True
5665,570.02,1465156800,582.4,570.0,576.02,47.78938469,27417.31953593,573.71149919,2016-06-05 20:00:00,2016,577.4161433630003,577.7384637789991,576.0507919177452,574.1250618272973,LONG,True
5666,577.59999985,1465164000,579.9999999,570.02000041,570.02000041,3.95510296,2278.78210761,576.16252488,2016-06-05 22:00:00,2016,577.1761433490003,577.368463771499,576.3324660872461,574.4560083056499,LONG,True
5667,576.02000002,1465171200,581.17412289,574.06772283,577.01,7.09454719,4095.38569087,577.25822116,2016-06-06 00:00:00,2016,577.0781427730003,576.669463772999,576.2756540750196,574.6049598974928,LONG,True
5668,578.33,1465178400,583.0,576.052,576.052,15.54110683,9041.15286373,581.75733315,2016-06-06 02:00:00,2016,577.0111427730003,576.8103637224991,576.6491715159251,574.9597256215411,LONG,True
5669,581.16719041,1465185600,582.9,578.33000001,578.33000001,6.40148493,3724.49486557,581.8173293,2016-06-06 04:00:00,2016,577.0538618140004,577.0687231929991,577.470629496666,575.5509127442515,LONG,True
5670,580.70420296,1465192800,583.89662499,580.0,582.07876999,22.4384603,13030.40369649,580.71737197,2016-06-06 06:00:00,2016,577.5242821100003,577.0643150914991,578.0585519445449,576.0417022886085,LONG,True
5671,582.7,1465200000,583.0,580.0,581.002,18.14053698,10532.04901176,580.58088486,2016-06-06 08:00:00,2016,577.8552821100003,577.7048150914991,578.9024515909913,576.6758258801696,LONG,True
5672,582.90001587,1465207200,584.04103122,580.0,580.0,11.38213325,6640.2051121,583.38845331,2016-06-06 10:00:00,2016,578.2575836970003,578.1498158849992,579.6292814599019,577.268605879201,LONG,True
5673,583.2,1465214400,583.95,582.90001587,583.75999998,9.57006674,5582.06508938,583.28382037,2016-06-06 12:00:00,2016,578.8661409110003,578.5391421364991,580.278503012647,577.8335005573723,LONG,True
5674,584.999,1465221600,585.19999999,583.19999999,583.2,12.59162054,7355.79924422,584.18209323,2016-06-06 14:00:00,2016,579.7640409110003,579.0640921369992,581.1367751921657,578.5159290757177,LONG,True
5675,584.468,1465228800,584.47253752,580.0,583.94998504,14.06400882,8176.23447096,581.3587417,2016-06-06 16:00:00,2016,581.2088409110004,579.3124921369993,581.7424524299537,579.0827929732684,LONG,True
5676,583.111,1465236000,586.01,580.14000002,584.468,32.78099012,19070.36785875,581.75081926,2016-06-06 18:00:00,2016,581.7599409260004,579.4680421374993,581.9912792608711,579.4664317377191,LONG,True
5677,585.21109999,1465243200,585.2111,581.18,583.111,4.63418363,2704.96015519,583.69723152,2016-06-06 20:00:00,2016,582.6790509230002,579.8785968479992,582.5767012116218,580.013542999841,LONG,True
5678,584.00999998,1465250400,586.01,582.33000001,582.33000001,3.72334721,2177.36029226,584.78572355,2016-06-06 22:00:00,2016,583.2470509210003,580.1290968469992,582.8373009876905,580.3941579503323,LONG,True
5679,586.01,1465257600,586.01,584.00999998,584.00999998,26.67741007,15631.98986304,585.96354826,2016-06-07 00:00:00,2016,583.7313318800003,580.3925968469993,583.4141553535649,580.9290000503007,LONG,True
5680,587.57399999,1465264800,587.574,584.6100001,586.01,13.47273277,7892.79041238,585.83440695,2016-06-07 02:00:00,2016,584.4183115830003,580.9712968464993,584.1704907420076,581.561857187415,LONG,True
5681,585.77,1465272000,587.4,581.001,584.61000023,9.3479235,5453.60303186,583.40261683,2016-06-07 04:00:00,2016,584.7253115830003,581.2902968464994,584.4613106070972,581.9626326933754,LONG,True
5682,583.0,1465279200,587.57199992,583.0,585.74821875,8.3480183,4890.95102825,585.88168502,2016-06-07 06:00:00,2016,584.7353099960003,581.4964468464993,584.1956177694432,582.0614295797207,LONG,True
5683,582.95000591,1465286400,587.572,582.95,586.89999999,1.99820846,1172.95949409,587.00556902,2016-06-07 08:00:00,2016,584.7103105870003,581.7882257489993,583.9691428859081,582.1460558968902,LONG,True
5684,587.89,1465293600,589.0,585.1,587.1,13.17666919,7733.45608762,586.90523197,2016-06-07 10:00:00,2016,584.9994105870004,582.3817257489992,584.6820259975611,582.6930981924245,LONG,True
5685,585.0,1465300800,587.89,581.282,585.10000003,16.17563487,9457.43614491,584.67171279,2016-06-07 12:00:00,2016,585.0526105870005,583.1307257489991,584.73983945255,582.9128031264793,LONG,True
5686,568.1,1465308000,584.99999995,568.0,584.99999995,123.45766585,70971.86237784,574.8680075,2016-06-07 14:00:00,2016,583.5515105870005,582.6557257564992,581.714414097541,581.5020599715765,LONG,True
5687,575.97999997,1465315200,577.98999998,560.102,568.0,36.36188066,20700.89418424,569.30207702,2016-06-07 16:00:00,2016,582.6284005850005,582.6537257539992,580.671793347079,580.9761494952359,SHORT,False
5688,571.88999999,1465322400,581.53318345,571.78999999,575.74999999,13.42353758,7745.52501333,577.01071473,2016-06-07 18:00:00,2016,581.4164005860005,582.3317257534993,579.0751036457918,580.1108019233086,SHORT,True
5689,576.72277265,1465329600,580.59570279,570.50718515,571.88999999,17.35883565,10025.67213382,577.55441297,2016-06-07 20:00:00,2016,580.4876778510004,582.1095048654993,578.6474071011024,579.7881324687078,SHORT,True
5690,576.0,1465336800,578.96,573.511,577.33468348,3.19670285,1848.56333755,578.27187083,2016-06-07 22:00:00,2016,579.3302778520004,581.8742947174993,578.1660603554474,579.4273579478784,SHORT,True
5691,575.00000001,1465344000,578.95999999,569.20000001,578.0,13.8470656,7922.43182035,572.13795682,2016-06-08 00:00:00,2016,578.2532778530006,581.4892947179993,577.5904130199115,579.0057048109376,SHORT,True
5692,576.38478195,1465351200,576.38478195,569.1,575.00000001,9.87934129,5641.51132517,571.04124248,2016-06-08 02:00:00,2016,577.5917560480004,581.1635330219993,577.3712073708366,578.7560931098959,SHORT,True
5693,570.00100001,1465358400,578.22554638,570.00100001,576.38478195,7.72958731,4452.06606155,575.97720072,2016-06-08 04:00:00,2016,576.2968554580004,580.5035830224992,576.0311696688663,577.9222747194297,SHORT,True
5694,576.94999989,1465365600,576.94999989,570.6228854,576.94999985,2.89987338,1662.09404546,573.16090313,2016-06-08 06:00:00,2016,575.2028554470005,580.1011330169993,576.1982297090724,577.8296771166268,SHORT,True
5695,578.95,1465372800,579.91593974,573.13980098,576.94999989,10.04931964,5813.92642186,578.53930715,2016-06-08 08:00:00,2016,574.5978554470005,579.8252330169992,576.6985515801501,577.936374534091,SHORT,True
5696,581.5,1465380000,581.53318346,574.19483274,574.19483279,7.59230697,4396.8921288,579.12465159,2016-06-08 10:00:00,2016,575.9378554470004,579.7446830169991,577.571542201941,578.2757674356061,SHORT,True
5697,580.0,1465387200,582.62288529,576.6700001,581.5,2.76771434,1605.63263686,580.1294641,2016-06-08 12:00:00,2016,576.3398554500004,579.4841280174992,578.0130799834063,578.4399800607865,SHORT,True
5698,580.99999999,1465394400,580.99999999,576.29,579.99,18.82623692,10895.3738926,578.73349511,2016-06-08 14:00:00,2016,577.2508554500004,579.3336280179991,578.5561563482415,578.6837914826164,SHORT,True
5699,578.69,1465401600,581.0,576.14,578.89999999,3.46329661,2004.58066385,578.80709901,2016-06-08 16:00:00,2016,577.4475781850003,578.9676280179991,578.5804915576522,578.6843827699862,SHORT,True
5700,581.79,1465408800,581.99999899,578.25,580.19000001,3.67178787,2132.88320371,580.88410312,2016-06-08 18:00:00,2016,578.0265781850004,578.6784280184991,579.16403854717,578.9801558395113,LONG,False
5701,581.79,1465416000,581.79,578.28000001,578.42554638,7.7580348,4509.89519427,581.31927872,2016-06-08 20:00:00,2016,578.7055781840004,578.4794280184991,579.6414860840481,579.2477600452721,LONG,True
5702,583.12345678,1465423200,583.12345678,580.0,581.0,2.67688323,1557.92364679,581.99163464,2016-06-08 22:00:00,2016,579.3794456670005,578.4856008574991,580.2745716651303,579.6168740200081,LONG,True
5703,579.48065322,1465430400,582.46999999,572.94767185,580.00003756,10.55799823,6078.55303672,575.72968893,2016-06-09 00:00:00,2016,580.3274109880005,578.3121332229991,580.1302228569248,579.6039006104835,LONG,True
5704,579.42554638,1465437600,579.47,574.505,574.505,1.10326938,636.50691776,576.9279283,2016-06-09 02:00:00,2016,580.5749656370004,577.8889105419992,580.0020998611202,579.5869144932946,LONG,True
5705,578.0,1465444800,580.46003124,575.30000004,579.42554638,0.55940315,323.68830064,578.63153012,2016-06-09 04:00:00,2016,580.4799656370004,577.5389105419993,579.6380817045529,579.4357797796474,LONG,True
5706,581.96999999,1465452000,581.97,576.0,578.0,3.21302236,1868.00265074,581.38488981,2016-06-09 06:00:00,2016,580.5269656360005,578.2324105414992,580.0620668473614,579.6771340853953,LONG,True
5707,576.13,1465459200,582.0,576.13,579.44,0.94017094,545.88367726,580.62172956,2016-06-09 08:00:00,2016,580.1399656360005,578.2399105429992,579.3471456023866,579.3393117915482,LONG,True
5708,578.0,1465466400,582.0,576.13,579.99999996,5.01452487,2902.2102813,578.76077126,2016-06-09 10:00:00,2016,579.8399656370004,578.5454105434991,579.1022100383163,579.2117582875912,SHORT,False
5709,575.2,1465473600,581.98999998,575.2,581.0,15.86547791,9138.88862455,576.02353212,2016-06-09 12:00:00,2016,579.4909656370004,578.4692719109992,578.392717304077,578.8296860697253,SHORT,True
