,close,date,high,low,open,quoteVolume,volume,weightedAverage,True Date,Year,MA10,MA50,EMA10,EMA50,Go Long or Short,SMA entry and exit
1780,274.24387431,1437184800,275.568525,274.24387431,275.568525,0.10145398,27.84233959,274.43319217,2015-07-18 02:00:00,2015,279.5458199309999,285.9397057503999,279.24275170002676,284.35386859169705,SHORT,True
1781,274.24387431,1437192000,274.24387431,274.24387431,274.24387431,0.0,0.0,274.24387431,2015-07-18 04:00:00,2015,278.95671486199996,285.6468054967999,278.3338649018401,283.95739822770895,SHORT,True
1782,274.24387431,1437199200,274.24387431,274.24387431,274.24387431,0.0,0.0,274.24387431,2015-07-18 06:00:00,2015,278.367609793,285.3539052429999,277.59023024877825,283.5764757211321,SHORT,True
1783,274.24387431,1437206400,274.24387431,274.24387431,274.24387431,0.0,0.0,274.24387431,2015-07-18 08:00:00,2015,277.778504724,285.0610049891999,276.9818018962731,283.2104913520681,SHORT,True
1784,274.24387431,1437213600,274.24387431,274.24387431,274.24387431,0.0,0.0,274.24387431,2015-07-18 10:00:00,2015,277.18939965500005,284.7681047355999,276.4839968805871,282.8588593112027,SHORT,True
1785,275.57345,1437220800,275.57345,275.57345,275.57345,0.00387497,1.06783885,275.57345,2015-07-18 12:00:00,2015,276.73325215500006,284.50179599579985,276.3184429022985,282.57315698527316,SHORT,True
1786,275.519275,1437228000,275.519275,275.519275,275.519275,0.0032418,0.89317838,275.519275,2015-07-18 14:00:00,2015,276.27168715500005,284.2344037559999,276.1731396473351,282.2965341623213,SHORT,True
1787,275.519275,1437235200,275.519275,275.519275,275.519275,0.0,0.0,275.519275,2015-07-18 16:00:00,2015,275.8101221550001,283.9670115159999,276.0542551660015,282.0307592932106,SHORT,True
1788,275.519275,1437242400,275.519275,275.519275,275.519275,0.0,0.0,275.519275,2015-07-18 18:00:00,2015,275.3485571550001,283.6993970159999,275.95698604491037,281.77540696798667,SHORT,True
1789,275.519275,1437249600,275.519275,275.519275,275.519275,0.0,0.0,275.519275,2015-07-18 20:00:00,2015,274.88699215500014,283.3528325161999,275.87740221856296,281.53006845943816,SHORT,True
1790,275.519275,1437256800,275.519275,275.519275,275.519275,0.0,0.0,275.519275,2015-07-18 22:00:00,2015,275.01453222400016,283.08544027619996,275.8122881788243,281.29435106887195,SHORT,True
1791,275.519275,1437264000,275.519275,275.519275,275.519275,0.0,0.0,275.519275,2015-07-19 00:00:00,2015,275.1420722930001,282.81804803619997,275.7590130554017,281.06787749754363,SHORT,True
1792,275.519275,1437271200,275.519275,275.519275,275.519275,0.0,0.0,275.519275,2015-07-19 02:00:00,2015,275.26961236200015,282.55065579620003,275.7154243180559,280.850285242738,SHORT,True
1793,275.519275,1437278400,275.519275,275.519275,275.519275,0.0,0.0,275.519275,2015-07-19 04:00:00,2015,275.3971524310001,282.28326355620004,275.67976080568206,280.6412260175326,SHORT,True
1794,281.454425,1437285600,281.454425,281.45442499,281.45442499,0.29176763,82.11929053,281.45442499,2015-07-19 06:00:00,2015,276.1182075000001,282.13457431620003,276.72969975010346,280.6731161737078,SHORT,True
1795,281.454425,1437292800,281.454425,281.454425,281.454425,0.0,0.0,281.454425,2015-07-19 08:00:00,2015,276.7063050000001,281.9858850762001,277.5887407046301,280.7037557355232,SHORT,True
1796,281.454425,1437300000,281.454425,281.454425,281.454425,0.0,0.0,281.454425,2015-07-19 10:00:00,2015,277.29982000000007,281.83719583620007,278.2915923946973,280.7331937458948,SHORT,True
1797,281.454425,1437307200,281.454425,281.454425,281.454425,0.0,0.0,281.454425,2015-07-19 12:00:00,2015,277.8933350000001,281.6885065962001,278.8666528683887,280.76147732448715,SHORT,True
1798,281.454425,1437314400,281.454425,281.454425,281.454425,0.0,0.0,281.454425,2015-07-19 14:00:00,2015,278.48685000000006,281.5398173562001,279.33715689231803,280.7886517431347,SHORT,True
1799,272.90902501,1437321600,272.90902501,272.90902501,272.90902501,0.01648226,4.4981575,272.90902501,2015-07-19 16:00:00,2015,278.22582500100003,281.2202201164001,278.1684056409875,280.47964677320783,SHORT,True
1800,272.90902501,1437328800,272.90902501,272.90902501,272.90902501,0.0,0.0,272.90902501,2015-07-19 18:00:00,2015,277.964800002,280.90062287660015,277.21215461717156,280.1827596452389,SHORT,True
1801,272.90902501,1437336000,272.90902501,272.90902501,272.90902501,0.0,0.0,272.90902501,2015-07-19 20:00:00,2015,277.703775003,280.5018533770001,276.4297674158677,279.8975151497393,SHORT,True
1802,277.99999883,1437343200,277.99999883,277.99999883,277.99999883,0.07884986,21.92026098,277.99999883,2015-07-19 22:00:00,2015,277.95184738599994,280.2049033536001,276.715264036619,279.8231027450436,SHORT,True
1803,277.99999883,1437350400,277.99999883,277.99999883,277.99999883,0.00197019,0.54771281,277.99999883,2015-07-20 00:00:00,2015,278.19991976899996,279.90795333020014,276.9488521808701,279.7516084738654,SHORT,True
1804,277.99999883,1437357600,277.99999883,277.99999883,277.99999883,0.0,0.0,277.99999883,2015-07-20 02:00:00,2015,277.85447715199996,279.80139498700015,277.1399697534392,279.68291789959613,SHORT,True
1805,277.99999883,1437364800,277.99999883,277.99999883,277.99999883,0.0,0.0,277.99999883,2015-07-20 04:00:00,2015,277.509034535,279.50444496380015,277.2963386764502,279.61692107333744,SHORT,True
1806,277.99999883,1437372000,277.99999883,277.99999883,277.99999883,0.0,0.0,277.99999883,2015-07-20 06:00:00,2015,277.163591918,279.2074949404002,277.4242768861865,279.55351235791244,SHORT,True
1807,277.99999883,1437379200,277.99999883,277.99999883,277.99999883,0.0,0.0,277.99999883,2015-07-20 08:00:00,2015,276.81814930100006,278.9105449170002,277.52895360324345,279.4925902587786,SHORT,True
1808,277.99999883,1437386400,277.99999883,277.99999883,277.99999883,0.0,0.0,277.99999883,2015-07-20 10:00:00,2015,276.47270668400006,278.6135948936002,277.6145981899264,279.4340572615716,SHORT,True
1809,277.99999883,1437393600,277.99999883,277.99999883,277.99999883,0.0,0.0,277.99999883,2015-07-20 12:00:00,2015,276.9818040660001,278.4008838702002,277.68467103357614,279.3778196760197,SHORT,True
1810,274.14820466,1437400800,278.0,274.14820466,276.1,0.17127114,47.414896,276.84113041,2015-07-20 14:00:00,2015,277.1057220310001,278.1170239634002,277.0416771474714,279.17273673421505,SHORT,True
1811,274.14820466,1437408000,274.14820466,274.14820466,274.14820466,0.0,0.0,274.14820466,2015-07-20 16:00:00,2015,277.2296399960001,277.9103040566001,276.51559124065835,278.9756962607164,SHORT,True
1812,275.00000002,1437415200,282.49798267,275.00000002,282.49798267,0.00171215,0.47602842,278.02962906,2015-07-20 18:00:00,2015,276.9296401150001,277.80430405700014,276.24002920053863,278.8197866042177,SHORT,True
1813,275.00000002,1437422400,275.00000002,275.00000002,275.00000002,0.0,0.0,275.00000002,2015-07-20 20:00:00,2015,276.62964023400014,277.6756907544002,276.0145693495316,278.66999105189547,SHORT,True
1814,281.9264,1437429600,281.9264,281.9264,281.9264,0.79930819,225.34608049,281.9264,2015-07-20 22:00:00,2015,277.0222803510001,277.6856054514002,277.0894476496168,278.79769336358584,SHORT,True
1815,281.9264,1437436800,281.9264,281.9264,281.9264,0.0,0.0,281.9264,2015-07-21 00:00:00,2015,277.4149204680001,277.6955201484002,277.96889353150465,278.92038774148443,SHORT,True
1816,281.9264,1437444000,281.9264,281.9264,281.9264,0.0,0.0,281.9264,2015-07-21 02:00:00,2015,277.80756058500003,277.70543484540025,278.6884401621402,279.0382705751517,LONG,False
1817,285.99878125,1437451200,285.99878125,282.54083484,282.54083484,1.05000308,299.42644119,285.16720274,2015-07-21 04:00:00,2015,278.607438827,277.79679716740026,280.01759308720557,279.31123177808695,LONG,True
1818,285.99878125,1437458400,285.99878125,285.99878125,285.99878125,0.0,0.0,285.99878125,2015-07-21 06:00:00,2015,279.407317069,277.88815948940027,281.1050818440773,279.57348862012276,LONG,True
1819,285.99878125,1437465600,285.99878125,285.99878125,285.99878125,0.0,0.0,285.99878125,2015-07-21 08:00:00,2015,280.20719531099996,277.9795218114003,281.9948453724269,279.825460880118,LONG,True
1820,285.99878125,1437472800,285.99878125,285.99878125,285.99878125,0.0,0.0,285.99878125,2015-07-21 10:00:00,2015,281.39225296999996,278.2046254316003,282.7228337138038,280.06755187501534,LONG,True
1821,282.93125,1437480000,283.474275,282.93125,283.474275,0.02548472,7.21289557,283.02824511,2015-07-21 12:00:00,2015,282.270557504,278.2605519316003,282.7607275840213,280.17985376226966,LONG,True
1822,282.93125,1437487200,282.93125,282.93125,282.93125,0.0,0.0,282.93125,2015-07-21 14:00:00,2015,283.063682502,278.3164784316003,282.7917316596538,280.28775165394535,LONG,True
1823,282.92916483,1437494400,282.92916483,282.92916483,282.92916483,0.0002235,0.06323466,282.92916483,2015-07-21 16:00:00,2015,283.856598983,278.37236322820024,282.81671950880764,280.3913364843788,LONG,True
1824,283.66718951,1437501600,283.66718951,283.01860257,283.40349751,0.00150666,0.42692367,283.35767196,2015-07-21 18:00:00,2015,284.030677934,278.4430085184003,282.9713504181154,280.519801308913,LONG,True
1825,279.71542649,1437508800,280.0,279.71542649,280.0,0.00103473,0.28946594,279.75022227,2015-07-21 20:00:00,2015,283.809580583,278.43461854820026,282.3793642493671,280.48825719836736,LONG,True
1826,279.86050498,1437516000,280.94273931,279.1,279.1,0.07236963,20.25371367,279.86482276,2015-07-21 22:00:00,2015,283.602991081,278.42913014780027,281.9213898367549,280.4636394643137,LONG,True
1827,279.86050498,1437523200,279.86050498,279.86050498,279.86050498,0.0,0.0,279.86050498,2015-07-22 00:00:00,2015,282.98916345400005,278.42364174740027,281.5466834991631,280.4399871315955,LONG,True
1828,279.86050498,1437530400,279.86050498,279.86050498,279.86050498,0.0,0.0,279.86050498,2015-07-22 02:00:00,2015,282.375335827,278.41815334700027,281.240105586588,280.4172623413368,LONG,True
1829,278.00000001,1437537600,278.00000001,278.00000001,278.00000001,0.01,2.78,278.00000001,2015-07-22 04:00:00,2015,281.57545770300004,278.37545484720033,280.65099548175385,280.3224677401079,LONG,True
1830,278.00000001,1437544800,278.00000001,278.00000001,278.00000001,0.0,0.0,278.00000001,2015-07-22 06:00:00,2015,280.775579579,278.4505773612003,280.16899630507135,280.23139057422134,LONG,True
1831,278.00000001,1437552000,278.00000001,278.00000001,278.00000001,0.0,0.0,278.00000001,2015-07-22 08:00:00,2015,280.28245458000004,278.52569987520036,279.7746333423311,280.1438850618989,LONG,True
1832,278.00000001,1437559200,278.00000001,278.00000001,278.00000001,0.0,0.0,278.00000001,2015-07-22 10:00:00,2015,279.789329581,278.6008223892004,279.4519727364527,280.05981113829506,LONG,True
1833,278.00000001,1437566400,278.00000001,278.00000001,278.00000001,0.0,0.0,278.00000001,2015-07-22 12:00:00,2015,279.296413099,278.67594490320045,279.1879776952795,279.9790342313031,LONG,True
1834,282.794225,1437573600,282.794225,282.54083484,282.54083484,0.03362698,9.50674526,282.71183633,2015-07-22 14:00:00,2015,279.209116648,278.84695191700047,279.8436590234105,280.0894338692912,LONG,True
1835,281.61715676,1437580800,281.61715676,279.71542649,280.0,1.68374166,472.75475403,280.77630034,2015-07-22 16:00:00,2015,279.399289675,278.96782605220045,280.1661131573359,280.14934457088765,LONG,True
1836,281.61715676,1437588000,281.61715676,281.61715676,281.61715676,0.0,0.0,281.61715676,2015-07-22 18:00:00,2015,279.574954853,279.0897836874004,280.42993926691116,280.2069058332058,LONG,True
1837,278.00000001,1437595200,278.00000001,278.00000001,278.00000001,0.00012977,0.03607606,278.00000001,2015-07-22 20:00:00,2015,279.388904356,279.1393981876004,279.988132129291,280.1203605068055,LONG,True
1838,278.00000001,1437602400,278.00000001,278.00000001,278.00000001,0.0001048,0.0291344,278.00000001,2015-07-22 22:00:00,2015,279.202853859,279.1890126878004,279.6266535621472,280.03720911477393,LONG,True
1839,278.00000001,1437609600,278.00000001,278.00000001,278.00000001,0.0,0.0,278.00000001,2015-07-23 00:00:00,2015,279.202853859,279.2386271880004,279.3308983708477,279.95731856164554,SHORT,False
1840,278.00000001,1437616800,278.00000001,278.00000001,278.00000001,0.0,0.0,278.00000001,2015-07-23 02:00:00,2015,279.202853859,279.28824168820046,279.0889168506936,279.8805609713849,SHORT,True
1841,278.00000001,1437624000,278.00000001,278.00000001,278.00000001,0.0,0.0,278.00000001,2015-07-23 04:00:00,2015,279.202853859,279.33785618840045,278.89093197056746,279.80681348270315,SHORT,True
1842,278.00000001,1437631200,278.00000001,278.00000001,278.00000001,0.0,0.0,278.00000001,2015-07-23 06:00:00,2015,279.202853859,279.38747068860044,278.7289443413734,279.73595805240103,SHORT,True
1843,278.00000001,1437638400,278.00000001,278.00000001,278.00000001,0.0,0.0,278.00000001,2015-07-23 08:00:00,2015,279.202853859,279.43708518880044,278.5964090083964,279.6678812664245,SHORT,True
1844,278.00000001,1437645600,278.00000001,278.00000001,278.00000001,0.0,0.0,278.00000001,2015-07-23 10:00:00,2015,278.72343136,279.36799668900045,278.48797100868796,279.6024741583294,SHORT,True
1845,278.0,1437652800,278.00000449,278.0,278.00000449,0.18553624,51.5790752,278.00000263,2015-07-23 12:00:00,2015,278.361715684,279.2989081890005,278.3992490071083,279.53963203447336,SHORT,True
1846,278.0,1437660000,278.0,278.0,278.0,0.0,0.0,278.0,2015-07-23 14:00:00,2015,278.00000000800003,279.22981968900046,278.32665827854316,279.47925430763127,SHORT,True
1847,278.0,1437667200,278.0,278.0,278.0,0.0,0.0,278.0,2015-07-23 16:00:00,2015,278.00000000700004,279.16073118900044,278.2672658642626,279.42124433478295,SHORT,True
1848,278.0,1437674400,278.0,278.0,278.0,0.0,0.0,278.0,2015-07-23 18:00:00,2015,278.00000000600005,279.0916426890005,278.2186720707603,279.3655092628307,SHORT,True
1849,278.0,1437681600,278.0,278.0,278.0,0.0,0.0,278.0,2015-07-23 20:00:00,2015,278.00000000500006,279.1934621888005,278.17891351244026,279.3119598799746,SHORT,True
1850,278.0,1437688800,278.0,278.0,278.0,0.0,0.0,278.0,2015-07-23 22:00:00,2015,278.00000000400007,279.2952816886005,278.1463837829057,279.2605104729168,SHORT,True
1851,278.0,1437696000,278.0,278.0,278.0,0.12386271,34.43383338,278.0,2015-07-24 00:00:00,2015,278.0000000030001,279.3971011884005,278.1197685496501,279.21107868966516,SHORT,True
1852,278.0,1437703200,278.0,278.0,278.0,0.0,0.0,278.0,2015-07-24 02:00:00,2015,278.0000000020001,279.3971012118005,278.09799244971373,279.1635854077175,SHORT,True
1853,278.0,1437710400,278.0,278.0,278.0,0.0,0.0,278.0,2015-07-24 04:00:00,2015,278.0000000010001,279.39710123520047,278.0801756406749,279.11795460741484,SHORT,True
1854,278.0,1437717600,278.0,278.0,278.0,0.0,0.0,278.0,2015-07-24 06:00:00,2015,278.0000000000001,279.39710125860046,278.0655982514613,279.07411325026135,SHORT,True
1855,282.0,1437724800,282.0,278.49998732,278.49998732,0.2365,65.99824785,279.06235878,2015-07-24 08:00:00,2015,278.4000000000001,279.47710128200043,278.7809440239229,279.18885390711387,SHORT,True
1856,282.0,1437732000,282.0,282.0,282.0,0.0619996,17.4838872,282.0,2015-07-24 10:00:00,2015,278.80000000000007,279.5571013054004,279.3662269286642,279.29909493036433,SHORT,True
1857,282.0,1437739200,282.0,282.0,282.0,0.0,0.0,282.0,2015-07-24 12:00:00,2015,279.2000000000001,279.63710132880044,279.8450947598162,279.4050127762324,SHORT,True
1858,282.0,1437746400,282.0,282.0,282.0,0.0,0.0,282.0,2015-07-24 14:00:00,2015,279.6000000000001,279.7171013522004,280.23689571257694,279.50677698108603,SHORT,True
1859,283.0,1437753600,283.0,282.31719736,282.31719736,0.10460235,29.58874315,282.86881847,2015-07-24 16:00:00,2015,280.1000000000001,279.8171013756004,280.7392783102902,279.64376611908267,LONG,False
1860,284.0,1437760800,284.0,284.0,284.0,0.07042253,19.99999852,284.0,2015-07-24 18:00:00,2015,280.7000000000001,280.0141372824004,281.33213679932834,279.8145988202951,LONG,True
1861,284.0,1437768000,284.0,284.0,284.0,0.0,0.0,284.0,2015-07-24 20:00:00,2015,281.30000000000007,280.2111731892004,281.8172028358141,279.97873219989134,LONG,True
1862,284.0,1437775200,284.0,284.0,284.0,0.0,0.0,284.0,2015-07-24 22:00:00,2015,281.9000000000001,280.3911731888004,282.21407504748424,280.13642897636623,LONG,True
1863,284.0,1437782400,284.0,284.0,284.0,0.0,0.0,284.0,2015-07-25 00:00:00,2015,282.5000000000001,280.57117318840045,282.5387886752144,280.28794156552834,LONG,True
1864,284.0,1437789600,284.0,284.0,284.0,0.0,0.0,284.0,2015-07-25 02:00:00,2015,283.1000000000001,280.6126451884004,282.80446346153906,280.4335124845272,LONG,True
1865,284.0,1437796800,284.0,284.0,284.0,0.0,0.0,284.0,2015-07-25 04:00:00,2015,283.30000000000007,280.6541171884004,283.02183374125923,280.57337474003594,LONG,True
1866,283.75387501,1437804000,283.75387501,283.75387501,283.75387501,0.00952532,2.70284646,283.75387501,2015-07-25 06:00:00,2015,283.4753875010001,280.6906666886004,283.15493215375756,280.69810024081886,LONG,True
1867,283.75387501,1437811200,283.75387501,283.75387501,283.75387501,0.0,0.0,283.75387501,2015-07-25 08:00:00,2015,283.65077500200016,280.6457685638004,283.26383085489255,280.8179345454927,LONG,True
1868,286.16220001,1437818400,292.84749999,284.84722501,284.84722501,0.09067777,26.11309446,287.97680474,2015-07-25 10:00:00,2015,284.06699500300016,280.6490369390004,283.79080706491203,281.0275135833165,LONG,True
1869,286.16220001,1437825600,286.16220001,286.16220001,286.16220001,0.0,0.0,286.16220001,2015-07-25 12:00:00,2015,284.38321500400014,280.65230531420036,284.22196941856436,281.2288738353433,LONG,True
1870,286.16220001,1437832800,286.16220001,286.16220001,286.16220001,0.0,0.0,286.16220001,2015-07-25 14:00:00,2015,284.59943500500015,280.65557368940034,284.5747386170072,281.42233760689845,LONG,True
1871,294.16835476,1437840000,294.16835476,292.84749999,292.84749999,0.60799138,178.48701826,293.56833688,2015-07-25 16:00:00,2015,285.6162704810002,280.8803157846003,286.3190324611877,281.922181416824,LONG,True
1872,283.93117501,1437847200,283.93117501,283.93117501,283.93117501,0.01353538,3.84311634,283.93117501,2015-07-25 18:00:00,2015,285.60938798200016,280.90031428480034,285.88487656097175,282.00096547930144,LONG,True
1873,283.93117501,1437854400,283.93117501,283.93117501,283.93117501,0.0,0.0,283.93117501,2015-07-25 20:00:00,2015,285.6025054830002,280.9203544884004,285.5296580971587,282.07665997070137,LONG,True
1874,283.93117501,1437861600,283.93117501,283.93117501,283.93117501,0.0,0.0,283.93117501,2015-07-25 22:00:00,2015,285.5956229840002,280.92563419840036,285.2390248085844,282.14938605067385,LONG,True
1875,293.92369999,1437868800,293.92369999,293.92369999,293.92369999,0.00506411,1.48846194,293.92369999,2015-07-26 00:00:00,2015,286.58799298300016,281.20979966840036,286.8180566597509,282.6111238522161,LONG,True
1876,293.92369999,1437876000,293.92369999,293.92369999,293.92369999,0.0,0.0,293.92369999,2015-07-26 02:00:00,2015,287.6049754810002,281.49106356860034,288.10999181070525,283.054754288992,LONG,True
1877,293.92369999,1437883200,293.92369999,293.92369999,293.92369999,0.0,0.0,293.92369999,2015-07-26 04:00:00,2015,288.62195797900023,281.77232746880037,289.16702966148614,283.48098745373744,LONG,True
1878,293.92369999,1437890400,293.92369999,293.92369999,293.92369999,0.0,0.0,293.92369999,2015-07-26 06:00:00,2015,289.3981079770002,282.05359136900034,290.031878812125,283.8905055924144,LONG,True
1879,293.92369999,1437897600,293.92369999,293.92369999,293.92369999,0.0,0.0,293.92369999,2015-07-26 08:00:00,2015,290.17425797500016,282.3720653686003,290.73948266264773,284.2839641962413,LONG,True
1880,286.90364013,1437904800,286.90364013,286.90364013,286.90364013,0.00606358,1.73966317,286.90364013,2015-07-26 10:00:00,2015,290.2484019870002,282.5501381710003,290.04205674762085,284.38669658580045,LONG,True
1881,286.90364013,1437912000,286.90364013,286.90364013,286.90364013,0.0,0.0,286.90364013,2015-07-26 12:00:00,2015,289.52193052400014,282.72821097340034,289.4714355444171,284.48540025420044,LONG,True
1882,286.90364013,1437919200,286.90364013,286.90364013,286.90364013,0.0,0.0,286.90364013,2015-07-26 14:00:00,2015,289.81917703600016,282.9062837758003,289.00456365088667,284.5802331905063,LONG,True
1883,286.90364013,1437926400,286.90364013,286.90364013,286.90364013,0.0,0.0,286.90364013,2015-07-26 16:00:00,2015,290.11642354800017,283.0843565782003,288.62257755618,284.6713471881335,LONG,True
1884,288.05340001,1437933600,288.05340001,288.05340001,288.05340001,0.00012275,0.03535855,288.05340001,2015-07-26 18:00:00,2015,290.52864604800016,283.1895400784003,288.5190907296018,284.8039767105596,LONG,True
1885,288.05340001,1437940800,288.05340001,288.05340001,288.05340001,0.0,0.0,288.05340001,2015-07-26 20:00:00,2015,289.94161605000016,283.31826494340027,288.43441968967426,284.9314050752435,LONG,True
1886,288.05340001,1437948000,288.05340001,288.05340001,288.05340001,0.0,0.0,288.05340001,2015-07-26 22:00:00,2015,289.3545860520002,283.4469898084003,288.36514338427895,285.05383624915555,LONG,True
1887,288.05340001,1437955200,288.05340001,288.05340001,288.05340001,0.0,0.0,288.05340001,2015-07-27 00:00:00,2015,288.76755605400024,283.64805780840027,288.3084627707737,285.1714662005612,LONG,True
1888,288.05340001,1437962400,288.05340001,288.05340001,288.05340001,0.0,0.0,288.05340001,2015-07-27 02:00:00,2015,288.18052605600025,283.84912580840023,288.2620877233603,285.28448321269605,LONG,True
1889,288.05340001,1437969600,288.05340001,288.05340001,288.05340001,0.0,0.0,288.05340001,2015-07-27 04:00:00,2015,287.59349605800026,284.0501938084002,288.2241445027493,285.3930681851393,LONG,True
1890,288.05340001,1437976800,288.05340001,288.05340001,288.05340001,0.0,0.0,288.05340001,2015-07-27 06:00:00,2015,287.7084720460003,284.2512618084002,288.1931000495222,285.49739492336914,LONG,True
1891,288.05340001,1437984000,288.05340001,288.05340001,288.05340001,0.0,0.0,288.05340001,2015-07-27 08:00:00,2015,287.8234480340003,284.4523298084002,288.1677000423363,285.5976304169625,LONG,True
1892,288.05340001,1437991200,288.05340001,288.05340001,288.05340001,0.0,0.0,288.05340001,2015-07-27 10:00:00,2015,287.9384240220003,284.65339780840014,288.1469182182752,285.69393510688553,LONG,True
1893,288.05340001,1437998400,288.05340001,288.05340001,288.05340001,0.0,0.0,288.05340001,2015-07-27 12:00:00,2015,288.0534000100003,284.8544658084001,288.12991490767973,285.7864631423018,LONG,True
1894,288.05340001,1438005600,288.05340001,288.05340001,288.05340001,0.0,0.0,288.05340001,2015-07-27 14:00:00,2015,288.0534000100003,285.0555338084001,288.11600310810155,285.8753626273095,LONG,True
1895,284.866925,1438012800,285.40000001,284.866925,285.40000001,0.85894487,244.82048913,285.02468282,2015-07-27 16:00:00,2015,287.73475250900026,285.1928723084001,287.52526163390127,285.83581605368954,LONG,True
1896,284.866925,1438020000,284.866925,284.866925,284.866925,0.0,0.0,284.866925,2015-07-27 18:00:00,2015,287.4161050080003,285.3302108084001,287.04192770046467,285.79782032609387,LONG,True
1897,293.19131973,1438027200,293.19131973,292.28944589,292.28944589,0.03842875,11.24045711,292.50124235,2015-07-27 20:00:00,2015,287.92989698000025,285.6340372030001,288.159998978562,286.0877614791882,LONG,True
1898,293.19131973,1438034400,293.19131973,293.19131973,293.19131973,0.0,0.0,293.19131973,2015-07-27 22:00:00,2015,288.44368895200023,285.93786359760014,289.07478456973257,286.3663323909847,LONG,True
1899,292.894675,1438041600,294.38714898,292.894675,293.10620822,0.01816237,5.33180849,293.56347739,2015-07-28 00:00:00,2015,288.92781645100024,286.2357570976001,289.7693101025085,286.62234582663234,LONG,True
1900,291.594475,1438048800,291.594475,291.594475,291.594475,0.0003,0.08747834,291.594475,2015-07-28 02:00:00,2015,289.2819239500002,286.5076465976001,290.1011582656888,286.81733128441147,LONG,True
1901,291.594475,1438056000,291.594475,291.594475,291.594475,0.0,0.0,291.594475,2015-07-28 04:00:00,2015,289.63603144900014,286.7795360976001,290.3726703991999,287.0046702536502,LONG,True
1902,291.594475,1438063200,291.594475,291.594475,291.594475,0.0,0.0,291.594475,2015-07-28 06:00:00,2015,289.99013894800015,287.0514255976001,290.59481669025445,287.18466259664433,LONG,True
1903,290.35343548,1438070400,290.35343548,290.35343548,290.35343548,0.00477566,1.38662928,290.35343548,2015-07-28 08:00:00,2015,290.2201424950001,287.2984943072001,290.55092919748085,287.30892819991317,LONG,True
1904,290.35343548,1438077600,290.35343548,290.35343548,290.35343548,0.0,0.0,290.35343548,2015-07-28 10:00:00,2015,290.4501460420001,287.5455630168001,290.5150212488479,287.4283206422695,LONG,True
1905,290.35343548,1438084800,290.35343548,290.35343548,290.35343548,0.0,0.0,290.35343548,2015-07-28 12:00:00,2015,290.9987970900001,287.71263172640005,290.48564201814827,287.5430310280629,LONG,True
1906,290.35343548,1438092000,290.35343548,290.35343548,290.35343548,0.0,0.0,290.35343548,2015-07-28 14:00:00,2015,291.5474481380001,287.87970043600006,290.46160446575766,287.6532429673546,LONG,True
1907,294.05,1438099200,294.05,291.00800478,291.00800478,0.0181114,5.30288086,292.79243292,2015-07-28 16:00:00,2015,291.6333161650001,288.12070043600005,291.11404001743807,287.9040961843211,LONG,True
1908,294.05,1438106400,294.05,294.05,294.05,0.21050604,61.89930106,294.05,2015-07-28 18:00:00,2015,291.71918419200017,288.36170043600004,291.6478509233584,288.14511202023004,LONG,True
1909,291.45133763,1438113600,291.45133763,291.45133763,291.45133763,0.02228604,6.49529616,291.45133763,2015-07-28 20:00:00,2015,291.57485045500016,288.53072718860005,291.61212123365686,288.27476792649554,LONG,True
1910,291.45133763,1438120800,291.45133763,291.45133763,291.45133763,0.0,0.0,291.45133763,2015-07-28 22:00:00,2015,291.5605367180002,288.67975394120003,291.5828878511738,288.39933928741726,LONG,True
1911,291.45133763,1438128000,291.45133763,291.45133763,291.45133763,0.0,0.0,291.45133763,2015-07-29 00:00:00,2015,291.5462229810002,288.8287806938,291.5589696291422,288.5190254969303,LONG,True
1912,291.45133763,1438135200,291.45133763,291.45133763,291.45133763,0.0,0.0,291.45133763,2015-07-29 02:00:00,2015,291.53190924400025,288.97780744640005,291.5394001747527,288.63401812959967,LONG,True
1913,291.45133763,1438142400,291.45133763,291.45133763,291.45133763,0.0,0.0,291.45133763,2015-07-29 04:00:00,2015,291.6416994590003,289.12683419900003,291.52338880297947,288.7445012472624,LONG,True
1914,291.45133763,1438149600,291.45133763,291.45133763,291.45133763,0.0,0.0,291.45133763,2015-07-29 06:00:00,2015,291.75148967400025,289.27586095160007,291.5102885897105,288.85065169364424,LONG,True
1915,291.45133763,1438156800,291.45133763,291.45133763,291.45133763,0.0,0.0,291.45133763,2015-07-29 08:00:00,2015,291.8612798890003,289.42488770420005,291.49957023339954,288.9526393774229,LONG,True
1916,295.29960456,1438164000,295.29960456,294.07110119,294.07110119,0.31318078,92.45465276,295.2117712,2015-07-29 10:00:00,2015,292.3558967970003,289.65580229520003,292.19048556550877,289.20153997281807,LONG,True
1917,295.29960456,1438171200,295.29960456,295.29960456,295.29960456,0.0,0.0,295.29960456,2015-07-29 12:00:00,2015,292.48085725300024,289.8867168862,292.7557799281435,289.4406797605507,LONG,True
1918,291.45133763,1438178400,291.45133763,291.45133763,291.45133763,0.00697147,2.03184425,291.45133763,2015-07-29 14:00:00,2015,292.22099101600026,289.99249963860007,292.5186086012083,289.51952908876444,LONG,True
1919,291.45133763,1438185600,291.45133763,291.45133763,291.45133763,0.0010479,0.30541185,291.45133763,2015-07-29 16:00:00,2015,292.22099101600026,290.09828239100005,292.3245593337159,289.59528628645995,LONG,True
1920,291.77945123,1438192800,297.55555361,291.77945123,296.029825,0.82408163,243.98886568,296.07366164,2015-07-29 18:00:00,2015,292.25380237600024,290.2106274154001,292.2254487694039,289.6809398136576,LONG,True
